tipo_cultivo	ubicacion_geografica	tamano_finca	rendimiento_cultivo	uso_fertilizantes	precio_venta(€/kg)
Tomates	Murcia	54	67	no	71
Tomates	Cádiz	35	7	si	18
Tomates	León	95	52	no	35
Tomates	Cantabria	55	25	si	32
Tomates	Baleares	97	10	no	41
Tomates	Cádiz	41	47	no	6
Tomates	Albacete	30	15	no	42
Tomates	Toledo	25	21	no	96
Tomates	Ourense	9	14	si	7
Tomates	Alicante	52	35	no	77
Tomates	Vizcaya	43	20	si	79
Tomates	Sevilla	69	79	si	100
Tomates	Murcia	54	28	si	39
Tomates	Melilla	29	38	no	14
Tomates	Pontevedra	44	66	si	30
Tomates	Soria	99	86	no	56
Tomates	Murcia	5	62	si	85
Tomates	Cantabria	53	20	si	50
Tomates	Ciudad	62	42	no	34
Tomates	Granada	75	24	no	32
Tomates	Castellón	18	53	no	7
Tomates	Lleida	83	14	si	19
Tomates	Castellón	46	5	si	24
Tomates	Almería	79	74	si	52
Tomates	Cuenca	16	95	si	50
Tomates	Toledo	72	28	no	30
Tomates	Toledo	16	40	si	68
Tomates	Segovia	30	9	si	78
Tomates	Burgos	41	27	si	69
Tomates	Zamora	53	46	si	86
Tomates	Santa Cruz de Tenerife	89	26	si	92
Tomates	Soria	92	52	si	36
Tomates	Ceuta	81	31	no	48
Tomates	Álava	18	86	no	41
Tomates	Almería	6	8	no	35
Tomates	Valladolid	90	72	si	75
Tomates	Santa Cruz de Tenerife	77	66	no	74
Tomates	Sevilla	17	69	no	45
Tomates	Melilla	86	60	no	71
Tomates	Lleida	37	14	si	89
Tomates	Santa Cruz de Tenerife	79	43	si	46
Tomates	Badajoz	39	94	no	35
Tomates	Guipúzcoa	99	82	no	26
Tomates	Córdoba	18	71	no	72
Tomates	Asturias	81	58	no	73
Tomates	Málaga	49	46	no	39
Tomates	Zaragoza	87	44	si	15
Tomates	Cantabria	92	50	si	93
Tomates	Ourense	99	3	no	54
Tomates	Ceuta	49	2	no	49
Tomates	La Rioja	67	11	si	60
Tomates	Palencia	80	30	si	100
Tomates	Cuenca	10	73	si	38
Tomates	Las Palmas	79	17	no	46
Tomates	Badajoz	3	19	si	22
Tomates	Valladolid	61	68	si	33
Tomates	Cuenca	52	34	si	55
Tomates	Valladolid	3	65	si	4
Tomates	Sevilla	20	53	si	55
Tomates	Melilla	23	75	no	1
Tomates	Málaga	30	71	no	100
Tomates	Soria	81	82	si	79
Tomates	Tarragona	85	57	si	81
Tomates	Madrid	9	78	no	62
Tomates	Salamanca	91	93	no	96
Tomates	Granada	46	59	si	30
Tomates	Toledo	76	11	no	28
Tomates	Murcia	36	15	si	100
Tomates	Ciudad	88	46	no	84
Tomates	Girona	2	87	si	9
Tomates	Segovia	74	60	si	32
Tomates	Cádiz	54	36	no	46
Tomates	Santa Cruz de Tenerife	39	52	si	100
Tomates	Madrid	20	9	si	11
Tomates	Huelva	45	29	no	11
Tomates	Vizcaya	17	10	si	17
Tomates	Lleida	63	36	no	67
Tomates	La Rioja	40	12	si	71
Tomates	Cantabria	91	39	no	54
Tomates	León	57	54	si	95
Tomates	León	61	33	si	85
Tomates	Barcelona	7	87	no	36
Tomates	La Rioja	27	27	si	61
Tomates	Pontevedra	89	74	no	1
Tomates	Cantabria	28	14	no	74
Tomates	Segovia	35	67	no	18
Tomates	Pontevedra	42	89	no	22
Tomates	Madrid	81	79	no	75
Tomates	Girona	82	38	si	43
Tomates	Salamanca	22	36	si	79
Tomates	La Coruña	3	80	si	7
Tomates	Zamora	31	40	si	81
Tomates	Toledo	25	21	no	51
Tomates	Navarra	52	23	no	18
Tomates	Salamanca	19	39	no	63
Tomates	Salamanca	16	25	no	85
Tomates	Burgos	11	68	si	61
Tomates	Ciudad	90	71	no	70
Tomates	Guipúzcoa	72	33	si	43
Tomates	Salamanca	4	20	no	96
Tomates	Huesca	97	85	no	80
Tomates	Salamanca	46	83	si	40
Tomates	Madrid	21	37	no	47
Tomates	Málaga	20	44	no	13
Tomates	Jaén	99	19	no	68
Tomates	Santa Cruz de Tenerife	26	26	no	69
Tomates	Málaga	24	68	si	57
Tomates	Valladolid	48	18	si	39
Tomates	Segovia	13	30	no	98
Tomates	Zamora	75	39	si	64
Tomates	Barcelona	100	10	si	57
Tomates	Badajoz	22	67	si	94
Tomates	Asturias	73	14	si	63
Tomates	Huesca	39	26	si	17
Tomates	Ciudad	28	16	si	17
Tomates	Tarragona	37	71	no	94
Tomates	Albacete	19	88	si	31
Tomates	Málaga	46	39	no	70
Tomates	Palencia	39	70	si	2
Tomates	Madrid	48	18	no	90
Tomates	Córdoba	24	24	si	71
Tomates	Tarragona	97	9	si	28
Tomates	Granada	74	27	si	97
Tomates	Madrid	29	35	no	82
Tomates	Tarragona	73	47	no	48
Tomates	Albacete	79	84	si	94
Tomates	Burgos	68	17	si	72
Tomates	Barcelona	85	26	no	89
Tomates	Cáceres	44	42	no	6
Tomates	Teruel	50	53	no	67
Tomates	Valencia	88	50	no	54
Tomates	Cantabria	75	55	si	9
Tomates	Teruel	8	5	no	87
Tomates	Barcelona	46	37	si	38
Tomates	Las Palmas	50	86	no	35
Tomates	La Rioja	89	92	no	49
Tomates	Málaga	72	57	si	80
Tomates	Lugo	81	35	si	55
Tomates	Teruel	16	65	no	59
Tomates	Huesca	73	19	no	68
Tomates	Jaén	61	3	no	57
Tomates	Albacete	55	5	no	64
Tomates	Palencia	3	64	si	65
Tomates	Vizcaya	77	92	no	70
Tomates	Tarragona	16	89	no	47
Tomates	Huesca	82	44	no	52
Tomates	Zaragoza	33	3	si	71
Tomates	Tarragona	75	65	si	1
Tomates	Salamanca	46	35	si	73
Tomates	Baleares	22	61	no	44
Tomates	Tarragona	26	80	si	39
Tomates	Álava	63	28	no	64
Tomates	Navarra	14	61	si	1
Tomates	Álava	64	69	no	9
Tomates	Cuenca	19	54	si	1
Tomates	Ciudad	40	42	si	66
Tomates	Cádiz	65	23	si	28
Tomates	Huelva	50	20	no	37
Tomates	Granada	89	96	no	84
Tomates	Santa Cruz de Tenerife	73	48	si	100
Tomates	Valladolid	11	55	si	49
Tomates	Navarra	24	90	si	19
Tomates	Cádiz	48	56	no	46
Tomates	Madrid	24	29	si	23
Tomates	Melilla	99	18	si	44
Tomates	Vizcaya	70	78	no	89
Tomates	Burgos	20	75	si	29
Tomates	Baleares	27	10	no	35
Tomates	Lugo	82	36	no	56
Tomates	La Rioja	75	79	si	82
Tomates	Cáceres	74	37	si	45
Tomates	Valladolid	84	46	si	48
Tomates	Granada	71	21	no	80
Tomates	Baleares	100	83	no	73
Tomates	Castellón	27	78	no	53
Tomates	Cáceres	3	71	si	96
Tomates	Baleares	11	97	si	25
Tomates	Ciudad	58	41	si	94
Tomates	Cantabria	81	18	no	53
Tomates	Alicante	59	44	no	7
Tomates	La Rioja	81	74	si	96
Tomates	Santa Cruz de Tenerife	7	21	no	19
Tomates	Las Palmas	71	13	no	58
Tomates	Cuenca	78	40	si	62
Tomates	Vizcaya	51	69	si	12
Tomates	Valencia	100	46	no	45
Tomates	Teruel	82	24	si	36
Tomates	Melilla	86	97	si	54
Tomates	Córdoba	28	40	si	58
Tomates	Burgos	14	3	no	31
Tomates	Badajoz	18	36	si	22
Tomates	Burgos	7	51	si	4
Tomates	Jaén	62	66	no	74
Tomates	Girona	46	67	si	14
Tomates	Lleida	41	93	si	37
Tomates	Lugo	70	71	no	69
Tomates	Soria	56	61	si	86
Tomates	Pontevedra	50	17	no	39
Tomates	Huesca	25	89	si	79
Tomates	Ourense	63	7	si	49
Tomates	Segovia	40	79	si	25
Tomates	Valencia	33	92	si	60
Tomates	Valencia	59	64	si	98
Tomates	Huelva	3	52	si	75
Tomates	Tarragona	74	94	si	32
Tomates	Córdoba	92	81	no	21
Tomates	Toledo	30	5	no	39
Tomates	Santa Cruz de Tenerife	94	41	si	67
Tomates	Málaga	76	94	si	56
Tomates	Ceuta	5	93	no	49
Tomates	Baleares	65	27	no	4
Tomates	Albacete	80	86	si	10
Tomates	Ávila	35	99	si	69
Tomates	Vizcaya	13	65	no	7
Tomates	Santa Cruz de Tenerife	41	74	no	52
Tomates	Vizcaya	39	28	no	37
Tomates	Jaén	90	31	si	93
Tomates	Castellón	100	30	no	62
Tomates	Palencia	79	29	no	81
Tomates	Pontevedra	79	28	si	77
Tomates	Sevilla	58	59	no	22
Tomates	Guipúzcoa	95	92	no	16
Tomates	Burgos	39	55	si	34
Tomates	Valladolid	79	66	no	43
Tomates	Teruel	44	11	no	17
Tomates	Guipúzcoa	88	50	no	62
Tomates	Ávila	32	69	no	14
Tomates	Lugo	2	5	no	12
Tomates	Ceuta	51	59	no	10
Tomates	Baleares	96	66	si	40
Tomates	Guipúzcoa	1	38	no	48
Tomates	Tarragona	32	98	no	72
Tomates	León	99	2	no	77
Tomates	Valencia	64	48	si	79
Tomates	Lugo	35	6	si	55
Tomates	Cádiz	48	94	no	36
Tomates	Santa Cruz de Tenerife	35	68	si	8
Tomates	Córdoba	11	91	si	24
Tomates	Huelva	42	42	no	43
Tomates	Pontevedra	80	40	si	80
Tomates	Ceuta	1	39	si	54
Tomates	Badajoz	95	8	no	21
Tomates	Toledo	8	24	no	40
Tomates	Vizcaya	42	9	si	5
Tomates	Albacete	13	51	no	81
Tomates	Madrid	59	6	no	84
Tomates	Las Palmas	75	28	no	96
Tomates	Soria	87	49	no	7
Tomates	Ourense	12	42	si	35
Tomates	Barcelona	27	75	no	59
Tomates	Zaragoza	75	54	no	66
Tomates	Huesca	93	70	si	99
Tomates	Ávila	4	97	no	16
Tomates	Almería	67	63	no	33
Tomates	Barcelona	40	8	no	49
Tomates	Navarra	22	72	si	86
Tomates	Toledo	11	66	no	42
Tomates	Salamanca	19	62	si	83
Tomates	Girona	8	4	no	15
Tomates	Asturias	67	71	no	50
Tomates	Guipúzcoa	29	3	no	88
Tomates	Cáceres	82	27	no	47
Tomates	Jaén	29	79	si	97
Tomates	Lleida	73	10	si	15
Tomates	Guipúzcoa	13	62	si	45
Tomates	Teruel	17	29	no	10
Tomates	Jaén	35	81	si	52
Tomates	Valladolid	80	35	si	99
Tomates	Castellón	43	92	no	54
Tomates	Cádiz	85	15	si	4
Tomates	Huesca	12	88	no	26
Tomates	Ávila	21	79	no	61
Tomates	Valladolid	34	13	si	21
Tomates	Asturias	8	2	no	70
Tomates	Santa Cruz de Tenerife	33	72	no	59
Tomates	Alicante	16	59	no	2
Tomates	Córdoba	19	59	no	84
Tomates	Baleares	36	35	no	64
Tomates	Lugo	86	27	si	50
Tomates	Las Palmas	39	95	si	7
Tomates	Huesca	58	19	no	93
Tomates	Lugo	55	99	no	35
Tomates	Palencia	93	92	si	78
Tomates	Soria	87	4	no	75
Tomates	Zamora	49	71	no	87
Tomates	Ciudad	22	19	si	88
Tomates	Palencia	19	32	no	61
Tomates	Valladolid	28	91	si	53
Tomates	Zaragoza	74	89	si	15
Tomates	León	44	21	si	38
Tomates	Cáceres	74	32	no	66
Tomates	Badajoz	81	59	si	58
Tomates	Lleida	11	87	si	99
Tomates	Baleares	83	72	si	14
Tomates	Ávila	43	68	si	48
Tomates	Teruel	99	100	no	55
Tomates	Cantabria	45	59	si	27
Tomates	Zaragoza	72	9	no	71
Tomates	Ceuta	45	52	no	31
Tomates	Cuenca	90	63	no	24
Tomates	Navarra	95	43	no	38
Tomates	Huesca	37	11	si	7
Tomates	Ceuta	77	2	si	13
Tomates	Baleares	33	43	no	88
Tomates	Toledo	99	89	no	76
Tomates	Huesca	40	96	si	97
Tomates	Barcelona	1	85	no	70
Tomates	Melilla	79	66	si	18
Tomates	Ávila	17	11	si	19
Tomates	Álava	67	53	no	59
Tomates	Soria	85	76	si	100
Tomates	Ceuta	28	92	no	86
Tomates	Málaga	28	20	no	52
Tomates	Cádiz	44	28	no	40
Tomates	León	35	79	no	97
Tomates	Madrid	98	98	no	80
Tomates	Cáceres	44	4	si	63
Tomates	Madrid	31	51	si	48
Tomates	Zaragoza	58	9	no	68
Tomates	La Rioja	13	48	no	19
Tomates	Ávila	80	83	si	45
Tomates	Alicante	75	20	no	6
Tomates	Cádiz	89	62	si	83
Tomates	Baleares	100	20	si	76
Tomates	Valladolid	62	67	no	77
Tomates	Madrid	60	69	si	31
Tomates	Segovia	44	7	si	56
Tomates	Cádiz	45	39	si	9
Tomates	Lleida	93	61	no	16
Tomates	Huelva	71	66	no	40
Tomates	Segovia	97	70	no	77
Tomates	Salamanca	62	27	no	13
Tomates	Segovia	23	16	si	92
Tomates	La Rioja	85	88	si	65
Tomates	Vizcaya	7	75	si	60
Tomates	Alicante	75	72	si	19
Tomates	Asturias	6	32	no	19
Tomates	León	7	34	no	19
Tomates	Ciudad	24	78	si	7
Tomates	Huelva	50	84	no	41
Tomates	La Rioja	86	70	si	84
Tomates	Lleida	92	79	si	10
Tomates	Huesca	34	52	no	24
Tomates	Lleida	18	51	no	30
Tomates	Zamora	16	92	no	84
Tomates	Málaga	51	44	si	40
Tomates	Alicante	100	2	no	22
Tomates	Ávila	97	45	si	82
Tomates	Zamora	2	55	no	71
Tomates	Álava	86	72	no	8
Tomates	Córdoba	8	14	si	26
Tomates	Zaragoza	94	26	no	53
Tomates	Murcia	60	65	si	32
Tomates	Segovia	35	44	si	65
Tomates	Girona	33	88	no	71
Tomates	Melilla	68	47	no	95
Tomates	Murcia	14	73	si	56
Tomates	Cuenca	98	55	no	53
Tomates	Albacete	100	47	no	100
Tomates	Huesca	78	91	no	44
Tomates	Melilla	22	41	si	47
Tomates	Valencia	83	89	no	100
Tomates	León	83	34	si	38
Tomates	Murcia	10	38	no	98
Tomates	Valencia	55	76	no	24
Tomates	Girona	100	55	si	63
Tomates	Alicante	29	40	si	28
Tomates	Alicante	6	70	no	26
Tomates	Cuenca	87	74	no	15
Tomates	Toledo	4	79	no	10
Tomates	Navarra	96	88	no	79
Tomates	Tarragona	36	68	si	22
Tomates	Valencia	61	9	si	49
Tomates	León	52	73	si	48
Tomates	Huesca	29	68	si	49
Tomates	La Coruña	74	68	si	86
Tomates	Zamora	75	25	no	97
Tomates	La Rioja	92	57	si	83
Tomates	Las Palmas	7	51	no	76
Tomates	Castellón	99	48	si	40
Tomates	Ávila	83	40	si	96
Tomates	La Rioja	95	8	no	51
Tomates	Ourense	96	5	si	71
Tomates	Segovia	24	60	no	39
Tomates	Granada	74	82	si	87
Tomates	Castellón	62	39	si	62
Tomates	Madrid	19	94	si	27
Tomates	Baleares	41	64	no	76
Tomates	Girona	60	19	no	2
Tomates	Soria	36	92	no	58
Tomates	Guipúzcoa	49	67	no	65
Tomates	Navarra	56	35	no	86
Tomates	Burgos	76	12	si	48
Tomates	Huelva	38	66	no	26
Tomates	Lleida	33	4	si	4
Tomates	Zaragoza	50	8	no	39
Tomates	Tarragona	52	22	no	88
Tomates	Guadalajara	77	61	si	88
Tomates	Melilla	52	46	si	65
Tomates	Alicante	67	45	no	74
Tomates	Cádiz	1	1	si	44
Tomates	Málaga	82	83	si	68
Tomates	Madrid	58	92	no	79
Tomates	Málaga	57	92	no	77
Tomates	Toledo	60	3	no	2
Tomates	Tarragona	69	23	si	54
Tomates	Jaén	10	92	si	24
Tomates	Córdoba	68	23	no	12
Tomates	Pontevedra	82	36	no	65
Tomates	Tarragona	90	52	no	14
Tomates	Valladolid	6	68	no	23
Tomates	Murcia	18	89	no	43
Tomates	Lugo	97	95	si	19
Tomates	Pontevedra	31	14	no	50
Tomates	Vizcaya	51	96	si	76
Tomates	Tarragona	96	70	no	6
Tomates	Salamanca	7	48	no	96
Tomates	Lleida	76	3	si	17
Tomates	Melilla	26	44	no	34
Tomates	Zaragoza	52	2	no	72
Tomates	León	75	25	no	27
Tomates	Guipúzcoa	93	99	si	88
Tomates	La Rioja	76	42	si	9
Tomates	Almería	51	83	no	71
Tomates	Valencia	51	22	no	80
Tomates	Guadalajara	54	99	no	15
Tomates	Burgos	91	77	si	99
Tomates	Guadalajara	66	90	no	55
Tomates	Zaragoza	63	26	si	15
Tomates	Jaén	61	52	no	46
Tomates	Ourense	68	25	si	38
Tomates	Burgos	5	51	no	79
Tomates	Ciudad	94	7	no	34
Tomates	Ávila	89	82	si	76
Tomates	Almería	71	31	si	70
Tomates	Castellón	67	13	si	51
Tomates	Murcia	88	93	no	30
Tomates	Girona	1	86	no	95
Tomates	Baleares	96	14	si	71
Tomates	Ceuta	38	75	si	84
Tomates	Asturias	87	98	no	76
Tomates	La Coruña	73	35	si	66
Tomates	Valencia	95	39	si	64
Tomates	Sevilla	40	93	si	99
Tomates	Cádiz	96	84	no	23
Tomates	Lleida	94	36	si	15
Tomates	Málaga	62	86	si	81
Tomates	Jaén	47	2	no	93
Tomates	Álava	12	77	no	22
Tomates	Palencia	55	8	si	67
Tomates	Soria	83	5	si	10
Tomates	León	54	36	si	73
Tomates	Almería	97	91	si	65
Tomates	Murcia	99	53	no	50
Tomates	Almería	14	12	si	83
Tomates	Málaga	21	32	no	26
Tomates	Pontevedra	66	97	no	96
Tomates	La Coruña	58	8	si	91
Tomates	Lleida	71	47	si	75
Tomates	Girona	67	80	no	44
Tomates	Navarra	66	47	si	10
Tomates	Cáceres	41	37	no	74
Tomates	Cuenca	1	59	no	12
Tomates	Soria	80	64	si	49
Tomates	Valladolid	59	13	si	22
Tomates	León	98	81	si	8
Tomates	Huesca	42	42	si	28
Tomates	Ciudad	80	73	no	35
Tomates	Palencia	50	88	si	94
Tomates	Guadalajara	74	10	si	38
Tomates	Álava	49	62	si	6
Tomates	La Rioja	5	36	si	36
Tomates	Madrid	35	31	si	61
Tomates	Teruel	65	15	no	2
Tomates	Castellón	32	62	si	17
Tomates	Teruel	92	62	no	45
Tomates	Tarragona	54	73	si	26
Tomates	Baleares	41	47	si	64
Tomates	Soria	8	67	si	67
Tomates	Jaén	78	21	si	83
Tomates	Córdoba	94	76	si	48
Tomates	Valladolid	82	55	no	74
Tomates	Pontevedra	72	65	no	31
Tomates	Lleida	33	91	no	80
Tomates	Cádiz	1	81	no	79
Tomates	Jaén	72	50	si	30
Tomates	La Coruña	13	98	no	24
Tomates	Palencia	1	86	si	82
Tomates	Girona	50	92	si	74
Tomates	Pontevedra	82	79	si	39
Tomates	Huelva	13	44	no	17
Tomates	Lugo	51	52	no	73
Tomates	Badajoz	85	45	no	85
Tomates	Navarra	10	29	no	27
Tomates	Melilla	85	65	no	14
Tomates	Granada	84	15	no	83
Tomates	Baleares	78	51	si	52
Tomates	Madrid	50	98	si	61
Tomates	Santa Cruz de Tenerife	20	18	no	22
Tomates	Las Palmas	91	26	si	43
Tomates	Girona	42	34	no	1
Tomates	Huelva	70	11	si	84
Tomates	Barcelona	82	22	no	27
Tomates	Ávila	38	93	no	97
Tomates	Lleida	14	15	si	15
Tomates	Cádiz	36	50	si	9
Tomates	Burgos	46	7	no	100
Tomates	Albacete	84	14	no	39
Tomates	Huelva	28	10	no	56
Tomates	Barcelona	14	52	si	3
Tomates	Córdoba	2	16	no	48
Tomates	Segovia	89	89	no	17
Tomates	Guadalajara	57	59	no	34
Tomates	León	45	7	no	59
Tomates	Badajoz	71	6	si	62
Tomates	Santa Cruz de Tenerife	72	46	no	94
Tomates	Melilla	49	38	no	82
Tomates	Lleida	62	93	si	31
Tomates	Albacete	99	81	no	45
Tomates	Guadalajara	91	88	si	83
Tomates	Cuenca	92	42	si	4
Tomates	Pontevedra	2	51	no	46
Tomates	Girona	45	64	no	67
Tomates	Burgos	62	6	si	13
Tomates	Navarra	3	86	si	87
Tomates	Guipúzcoa	75	64	si	98
Tomates	Vizcaya	80	48	si	90
Tomates	Huelva	98	88	no	36
Tomates	Teruel	20	29	si	19
Tomates	Pontevedra	29	38	si	40
Tomates	Valencia	88	92	si	14
Tomates	Sevilla	70	53	si	88
Tomates	Almería	84	69	no	78
Tomates	Teruel	18	54	si	25
Tomates	Valladolid	14	68	no	2
Tomates	Segovia	39	33	si	67
Tomates	Palencia	61	54	si	69
Tomates	Badajoz	16	66	no	44
Tomates	Teruel	39	66	no	59
Tomates	Teruel	83	5	si	66
Tomates	Madrid	26	2	no	7
Tomates	Toledo	41	96	si	5
Tomates	Baleares	93	56	si	65
Tomates	Jaén	21	70	no	35
Tomates	Alicante	58	57	no	36
Tomates	Toledo	20	19	no	13
Tomates	Palencia	82	1	si	69
Tomates	Madrid	42	40	si	68
Tomates	Soria	21	23	no	81
Tomates	Badajoz	68	39	no	100
Tomates	Granada	25	10	si	33
Tomates	Albacete	21	22	si	65
Tomates	Santa Cruz de Tenerife	87	36	no	26
Tomates	Teruel	75	88	no	4
Tomates	Vizcaya	31	83	si	93
Tomates	Badajoz	84	65	si	81
Tomates	Huelva	88	82	si	35
Tomates	Segovia	51	4	no	41
Tomates	Soria	43	57	no	83
Tomates	Segovia	42	12	no	42
Tomates	Guadalajara	59	33	si	48
Tomates	Segovia	54	77	no	68
Tomates	Madrid	78	88	no	24
Tomates	Murcia	55	28	si	98
Tomates	Tarragona	50	25	no	42
Tomates	Cádiz	17	8	si	65
Tomates	Melilla	98	45	si	73
Tomates	Castellón	85	71	no	53
Tomates	Alicante	90	43	si	34
Tomates	Murcia	10	65	no	65
Tomates	Sevilla	14	25	no	11
Tomates	Cádiz	50	97	si	76
Tomates	Lleida	19	1	si	8
Tomates	Ceuta	61	12	no	47
Tomates	Santa Cruz de Tenerife	14	98	si	14
Tomates	Guadalajara	33	18	no	80
Tomates	Asturias	17	17	no	8
Tomates	Soria	84	63	no	86
Tomates	Lugo	96	40	si	57
Tomates	Santa Cruz de Tenerife	23	30	no	7
Tomates	Segovia	20	28	si	33
Tomates	La Rioja	11	94	si	96
Tomates	Córdoba	24	73	no	69
Tomates	Girona	71	99	no	39
Tomates	Guadalajara	66	51	si	43
Tomates	Ceuta	98	99	si	16
Tomates	Málaga	73	42	si	21
Tomates	Zamora	32	77	si	100
Tomates	Huelva	24	69	si	77
Tomates	Córdoba	43	44	si	24
Tomates	Lleida	1	4	no	76
Tomates	Ávila	21	6	no	74
Tomates	Cádiz	73	30	si	63
Tomates	Huesca	29	90	no	34
Tomates	Vizcaya	32	20	si	11
Tomates	Ourense	39	25	no	89
Tomates	Guipúzcoa	48	81	no	41
Tomates	Cuenca	67	79	no	42
Tomates	Alicante	21	10	si	11
Tomates	Cádiz	31	99	no	96
Tomates	Álava	51	90	si	78
Tomates	Burgos	74	38	no	36
Tomates	Valladolid	39	32	si	34
Tomates	Asturias	35	75	si	30
Tomates	Pontevedra	11	24	no	63
Tomates	Cuenca	36	88	no	58
Tomates	La Rioja	65	60	si	15
Tomates	Albacete	33	9	si	57
Tomates	Cuenca	32	5	no	35
Tomates	Badajoz	54	65	no	66
Tomates	Cádiz	52	63	si	36
Tomates	Sevilla	88	24	no	51
Tomates	Guadalajara	29	17	no	82
Tomates	Zamora	90	15	no	17
Tomates	Salamanca	3	85	no	67
Tomates	Huelva	19	24	si	2
Tomates	Navarra	99	48	no	24
Tomates	Álava	84	6	si	45
Tomates	Sevilla	35	5	si	100
Tomates	Zamora	90	64	no	8
Tomates	Teruel	26	48	no	8
Tomates	Segovia	21	94	si	30
Tomates	Cádiz	42	91	si	58
Tomates	Cádiz	51	41	si	59
Tomates	Valencia	11	70	si	99
Tomates	Baleares	64	58	si	18
Tomates	Málaga	88	65	si	79
Tomates	Valladolid	78	31	no	84
Tomates	Alicante	46	69	si	18
Tomates	Barcelona	17	76	si	38
Tomates	Las Palmas	66	47	no	98
Tomates	Ceuta	60	47	no	19
Tomates	Huesca	64	73	si	2
Tomates	Zaragoza	68	64	si	70
Tomates	Jaén	58	42	si	12
Tomates	Teruel	74	91	no	61
Tomates	Badajoz	37	79	si	67
Tomates	Salamanca	96	16	si	33
Tomates	Guipúzcoa	88	87	si	87
Tomates	Huelva	79	83	si	52
Tomates	Salamanca	14	15	si	8
Tomates	Teruel	17	55	no	93
Tomates	Teruel	21	94	no	23
Tomates	Castellón	54	24	si	53
Tomates	Cáceres	55	93	si	61
Tomates	Ávila	25	47	no	55
Tomates	Pontevedra	22	21	no	52
Tomates	Asturias	75	38	no	76
Tomates	Huelva	23	55	no	76
Tomates	Girona	45	84	no	30
Tomates	Huesca	56	96	no	25
Tomates	Ávila	86	28	si	62
Tomates	Burgos	62	30	no	83
Tomates	Palencia	69	67	no	85
Tomates	Almería	51	65	no	51
Tomates	Asturias	25	23	no	60
Tomates	Sevilla	17	81	si	85
Tomates	Valencia	88	73	si	64
Tomates	Soria	47	11	si	98
Tomates	Segovia	83	17	si	63
Tomates	Zaragoza	7	91	no	24
Tomates	Jaén	73	10	no	35
Tomates	Huelva	10	20	no	64
Tomates	Valladolid	23	39	si	51
Tomates	Madrid	54	29	no	35
Tomates	Alicante	50	36	si	39
Tomates	Palencia	86	54	no	45
Tomates	Ourense	46	23	no	19
Tomates	Asturias	25	36	si	88
Tomates	Vizcaya	35	17	no	27
Tomates	Pontevedra	54	42	si	28
Tomates	Baleares	77	33	si	89
Tomates	Soria	2	5	si	93
Tomates	Cuenca	81	24	no	73
Tomates	Las Palmas	87	84	no	26
Tomates	Zaragoza	50	35	no	88
Tomates	Ceuta	51	32	si	60
Tomates	Málaga	71	98	si	44
Tomates	Córdoba	29	44	no	77
Tomates	Palencia	79	50	si	34
Tomates	León	81	68	si	54
Tomates	Navarra	62	77	no	45
Tomates	Zamora	75	77	no	39
Tomates	Albacete	44	35	no	68
Tomates	Lugo	29	31	no	81
Tomates	Madrid	50	28	si	55
Tomates	Córdoba	4	38	no	53
Tomates	Badajoz	68	49	no	68
Tomates	Ourense	60	87	no	60
Tomates	Cádiz	97	80	si	72
Tomates	La Coruña	36	39	si	13
Tomates	Palencia	34	34	no	71
Tomates	Valencia	87	39	si	7
Tomates	Zaragoza	52	25	no	24
Tomates	Huesca	85	68	si	39
Tomates	Cáceres	58	4	no	60
Tomates	Huesca	2	90	no	15
Tomates	Cantabria	73	38	no	58
Tomates	Tarragona	7	63	si	37
Tomates	Valencia	60	40	si	40
Tomates	Almería	4	54	no	23
Tomates	Valencia	70	18	si	90
Tomates	Ourense	1	42	si	81
Tomates	Navarra	26	8	no	38
Tomates	Zamora	98	66	si	92
Tomates	Palencia	100	2	no	5
Tomates	Ávila	36	41	si	78
Tomates	Palencia	15	53	no	67
Tomates	Barcelona	62	28	no	95
Tomates	Las Palmas	60	69	si	62
Tomates	Ourense	52	50	no	13
Tomates	Cuenca	13	33	si	92
Tomates	Santa Cruz de Tenerife	32	33	no	67
Tomates	Melilla	64	68	no	77
Tomates	Ourense	30	58	si	86
Tomates	Soria	25	39	no	60
Tomates	Lleida	20	37	no	94
Tomates	Guipúzcoa	77	18	si	9
Tomates	Vizcaya	2	13	no	73
Tomates	León	23	74	si	23
Tomates	Teruel	4	89	no	34
Tomates	Huelva	13	92	si	85
Tomates	Castellón	29	97	si	82
Tomates	Salamanca	2	82	si	33
Tomates	Girona	14	55	si	92
Tomates	Burgos	75	95	si	39
Tomates	Cáceres	5	19	no	52
Tomates	Valencia	26	99	si	65
Tomates	Álava	49	54	si	25
Tomates	Soria	28	90	no	25
Tomates	Salamanca	42	51	si	76
Tomates	Córdoba	95	71	si	14
Tomates	Palencia	59	22	si	28
Tomates	Castellón	82	83	no	42
Tomates	Ceuta	6	91	no	62
Tomates	Palencia	27	2	no	76
Tomates	Teruel	15	45	si	50
Tomates	Palencia	40	29	no	42
Tomates	Navarra	58	63	no	10
Tomates	Zamora	85	91	si	60
Tomates	Huelva	99	94	si	41
Tomates	Barcelona	16	29	no	22
Tomates	Las Palmas	6	62	no	78
Tomates	Valencia	86	77	no	73
Tomates	Santa Cruz de Tenerife	4	23	no	69
Tomates	Madrid	23	84	si	78
Tomates	Salamanca	28	88	no	34
Tomates	Huesca	92	68	si	1
Tomates	Ceuta	8	84	si	29
